fsid,tractfp,arealotacres,areabuilding,bedroomscount,yearbuilt,unitscount,beachprox,fld_zone,near_golf,singfam,x,y
240472093881,24047950800,0.2199954,1288,0,2000,1,0,X,0,1,-75.2224687746981,38.3297476006075
240472093884,24047951500,0.594697,2240,0,2006,1,0,X,0,1,-75.5620093702051,38.0618066185263
240472093890,24047950600,0.1721763,960,0,1984,1,1,AE,0,1,-75.1452026258859,38.3926378029659
240472093891,24047950600,0.1884068,1610,0,1983,1,1,X,0,1,-75.1403442286586,38.3917446214543
240472093893,24047950400,0.21809,1232,0,1986,1,1,AE,0,1,-75.1217382686605,38.3545720079676
240472093894,24047950600,0.240955,2680,0,1991,1,1,X,0,1,-75.1556460010996,38.3952638226279
240472093895,24047951100,0.3785583,2211,0,1993,1,1,X,0,1,-75.1403032866153,38.3790103046431
240472093899,24047950400,0.1595041,1384,0,1986,1,1,AE,0,1,-75.1168504781661,38.3580633810641
240472093902,24047951500,0.9599862,952,0,1989,1,0,X,0,1,-75.6030710886468,38.0294484458765
240472093904,24047950400,0.1492195,2388,0,1970,1,1,AE,0,1,-75.0993358971561,38.3451388390511
240472093910,24047951100,0.1721763,1680,0,1989,1,0,X,0,1,-75.1610336990885,38.3727635644204
240472093914,24047950800,0.4801194,3705,0,2007,0,0,X,1,1,-75.2322324394528,38.324070298452
240472093917,24047950700,0.2114325,2027,0,1999,1,1,X,0,1,-75.1564973127177,38.3995203457012
240472093919,24047950700,0.0459137,748,0,2002,1,0,X,0,1,-75.1651071116742,38.4022037158738
240472093920,24047950700,0.0598026,726,0,1986,1,1,X,0,1,-75.1631463274785,38.4012017720951
240472093921,24047950700,0.0535813,748,0,2006,1,1,X,0,1,-75.1616728635828,38.4017149288848
240472093923,24047950400,0.3581267,1576,0,1974,1,1,X,0,1,-75.1173687588517,38.3433870100024
240472093925,24047951000,0.3566804,2056,0,1945,1,0,X,0,1,-75.2075263774198,38.3122044984426
240472093927,24047951500,0.1414141,960,0,1940,1,0,X,1,1,-75.5627727466717,38.0736282317536
240472093932,24047951500,0.1691919,1292,0,1960,1,0,X,0,1,-75.5533604658272,38.0654221178806
240472093937,24047951300,87.7399908,1162,0,1930,0,0,X,0,1,-75.4060369116792,38.1602210001176
240472093938,24047950800,7.6699954,2048,0,1975,1,1,X,0,0,-75.1709139666871,38.4247817589675
240472093945,24047951700,0.0688705,748,0,2000,1,1,X,1,1,-75.1359720172893,38.2908643129438
240472093946,24047951300,0.3368687,1120,0,2001,1,1,X,0,1,-75.3968238777795,38.1708445657977
240472093953,24047950700,0.2370523,1352,0,1973,1,1,X,0,1,-75.1534334615986,38.3982461766188
240472093954,24047951400,2.0199954,1572,0,2005,1,0,X,0,1,-75.4654367866101,38.116403900335
240472093958,24047951200,0.5050505,1025,0,1973,1,0,X,0,1,-75.3512243755294,38.1162644466214
240472093961,24047950700,0.2609275,1280,0,1985,1,0,X,0,1,-75.1623072193583,38.3965552314046
240472093962,24047951100,0.2238292,1423,0,1995,1,1,X,0,1,-75.1413198479958,38.3773247092994
240472093963,24047951700,1.9600092,2072,0,1973,1,1,AE,0,1,-75.1925096044283,38.2240833103104
240472093964,24047951100,0.1831267,2240,0,1993,1,1,AE,0,1,-75.1448574523072,38.3772504052649
240472093966,24047950600,0.1767677,1170,0,1973,1,1,X,0,1,-75.1535987670344,38.394654186747
240472093971,24047951100,0.1071855,1739,0,2003,1,1,X,0,1,-75.1528949900845,38.3758766302099
240472093972,24047950600,0.2275941,2496,0,1983,1,1,AE,0,1,-75.139699890331,38.395058150837
240472093973,24047951100,0.1721763,1802,0,2004,1,1,X,0,1,-75.1382305985059,38.3653158225608
240472093979,24047951700,0.1698347,1404,0,1998,1,1,X,0,1,-75.1129917248902,38.3260757791493
240472093982,24047950700,0.2238292,1456,0,1998,1,0,X,1,1,-75.1816757519421,38.3892596100314
240472093983,24047950800,1.7199954,1555,0,2012,1,0,X,0,1,-75.2159705349585,38.4342541436286
240472093985,24047951100,0.1741047,1296,0,1984,1,1,AE,0,1,-75.1570671526515,38.3810085403553
240472093991,24047951500,0.1664371,1512,0,1920,1,0,X,1,1,-75.5621168703553,38.0690145243038
240472093992,24047950600,0.3001148,1800,0,1982,1,1,AE,0,1,-75.1504903691135,38.3947799983747
240472093993,24047951700,0.0856749,748,0,1991,1,1,X,1,1,-75.1352983781431,38.2929426549694
240472093994,24047951000,0.4174931,3190,0,2006,0,0,X,0,1,-75.2065242603843,38.3156898530033
240472093999,24047950800,0.4584022,3632,0,2006,0,0,X,1,1,-75.2323687748978,38.3250408075837
240472094003,24047951500,0.7399908,924,0,1950,1,1,AE,0,1,-75.5796812738115,38.0652176638094
240472094004,24047950800,0.75,2620,0,1900,0,0,X,0,1,-75.3020396521323,38.3971330724554
240472094006,24047951500,0.1655647,1226,0,1953,1,0,X,1,1,-75.5525390885125,38.0669841583415
240472094012,24047950800,0.1973829,1648,0,1900,1,0,X,0,1,-75.2210824731374,38.3316214304937
240472094014,24047951100,0.2238292,1848,0,1989,1,1,X,0,1,-75.1537781180277,38.3842281023941
240472094016,24047950800,2.0600092,6825,0,1956,1,1,X,0,1,-75.18847559826,38.4209552301569
240472094026,24047950600,0.2410468,1520,0,1990,1,0,X,1,1,-75.166044164836,38.3864335353016
240472094027,24047950800,0.4591368,3689,0,2004,1,1,AE,0,1,-75.1699380811608,38.4172525644719
240472094028,24047951300,0.3247475,1089,0,1939,0,0,X,0,1,-75.3836931437435,38.1767750219282
240472094033,24047951400,2.25,1424,0,1987,1,0,X,0,1,-75.5285185479934,38.0248653557511
240472094039,24047951100,0.2363407,1512,0,1999,1,0,X,0,1,-75.1520096970303,38.3667150669711
240472094040,24047951700,0.0826446,748,0,1991,1,1,X,1,1,-75.1361566745995,38.2927720215459
240472094042,24047951700,0.1256657,1200,0,1987,1,0,X,1,1,-75.1218076114313,38.3212230309318
240472094044,24047951100,0.1721763,1866,0,1998,1,0,X,0,1,-75.1617456667622,38.3721869800107
240472094053,24047951100,0.1721993,1694,0,1997,1,1,X,0,1,-75.1465905814097,38.36908631553
240472094055,24047951000,0.6890496,2510,0,1900,1,0,X,0,1,-75.2178837175958,38.3215507992713
240472094056,24047951700,0.5588154,2502,0,2006,1,0,X,0,1,-75.1236165077511,38.3310698691064
240472094059,24047950900,0.4599862,2000,0,1960,1,0,X,0,1,-75.1930669892646,38.3488358976914
240472094061,24047951100,0.3918274,1664,0,1983,1,1,AE,0,1,-75.1334379786222,38.3835675222805
240472094062,24047951100,0.7188246,3886,0,2006,1,1,AE,0,1,-75.136363693922,38.3669052162817
240472094070,24047951100,0.1721763,1724,0,1990,1,0,X,0,1,-75.1481439359276,38.3651438996634
240472094071,24047950700,0.0362259,1654,0,1986,1,1,X,1,1,-75.1691461680035,38.4050483910115
240472094072,24047950800,0.9557392,3908,0,1984,1,1,X,1,1,-75.1903264449664,38.4082568177213
240472094075,24047951400,1.15,2370,0,2006,1,0,X,0,1,-75.5338154133417,38.0697428415606
240472094081,24047951700,0,1045,0,1990,0,1,X,0,0,-75.1140247287453,38.3266688968269
240472094083,24047950600,0.2321625,2976,0,2002,1,1,X,0,1,-75.157859470827,38.3952259114256
240472094084,24047950800,1.3300046,2277,0,2016,1,0,X,0,1,-75.1658141176654,38.4275288606006
240472094086,24047950600,0.2114325,1188,0,1973,1,1,X,0,1,-75.1483516809477,38.3954092224004
240472094087,24047951000,0.2586777,1605,0,1950,1,0,X,0,1,-75.2186693375359,38.3298955557545
240472094088,24047951100,0.1378788,2310,0,2003,1,1,X,0,1,-75.1506615023429,38.377213424887
240472094089,24047951100,0.1082415,1528,0,2004,1,1,X,0,1,-75.1533035823635,38.3777474653908
240472094090,24047950900,1.2899908,4029,0,2003,1,1,AE,0,1,-75.1862898965331,38.3066179674727
240472094091,24047950400,0.4438935,1144,0,1971,1,1,X,0,1,-75.116882977193,38.3509206346519
240472094095,24047950400,0.2248163,1664,0,1993,1,1,X,0,1,-75.1133745771477,38.3475198178561
240472094099,24047951700,0.0688705,748,0,1996,1,1,X,1,1,-75.1405183398821,38.291279880213
240472094101,24047950900,2,1340,0,1972,1,0,X,1,1,-75.1962271076305,38.3544314720664
240472094102,24047950600,0.201079,1376,0,1984,1,1,AE,0,1,-75.1525958875791,38.3933432666819
240472094103,24047951500,0.1997245,3640,0,1945,1,0,X,0,1,-75.552408162865,38.0644009821199
240472094105,24047951100,0.2207989,1008,0,1992,1,0,X,0,1,-75.1493397622493,38.3855946152268
240472094111,24047951700,0.1267906,1200,0,1988,1,0,X,1,1,-75.1205329742037,38.320895914593
240472094120,24047951200,149.6199954,1708,0,1977,1,0,X,0,0,-75.2959442591704,38.2953457678732
240472094123,24047950800,5.2100092,3736,0,2014,0,0,X,0,1,-75.2172069541947,38.4458232862043
240472094126,24047950700,0.3089073,1798,0,1992,1,0,X,1,1,-75.1734350599846,38.3900979313784
240472094128,24047951100,0.2238292,1644,0,2002,1,1,X,0,1,-75.1403749820391,38.3768333985789
240472094129,24047951100,0.1721993,1328,0,1995,1,1,X,0,1,-75.1484479604755,38.3697921155042
240472094130,24047950600,0.181405,1244,0,2004,1,1,X,0,1,-75.1510924658879,38.3955059275911
240472094133,24047951100,0.1422865,1704,0,1983,1,1,AE,0,1,-75.1451274227049,38.3767621124193
240472094137,24047950800,1.45,4867,0,1900,1,0,X,0,0,-75.2215974632459,38.3307563963443
240472094143,24047951100,0.2238292,1788,0,1991,1,1,AE,0,1,-75.1453649135631,38.3813630413052
240472094145,24047951100,0.3977043,4450,0,1984,1,1,X,0,1,-75.1306845934908,38.3766613991824
240472094149,24047950700,0.2099403,1124,0,1983,1,0,X,1,1,-75.1681834406146,38.3919587463403
240472094157,24047950600,0.2410468,1608,0,1988,1,1,X,0,1,-75.1549970941089,38.3929926022305
240472094158,24047950800,0.1396924,2383,0,1999,1,1,X,0,1,-75.0695872263364,38.4472783216691
240472094160,24047951300,0.1951331,1124,0,1960,1,0,X,0,1,-75.39173991176,38.1682490162173
240472094165,24047951100,0.2993343,2330,0,1989,1,1,X,0,1,-75.1346685051195,38.3804624721972
240472094166,24047950600,0.1721763,1922,0,1989,1,1,AE,0,1,-75.1445747527398,38.3994903010085
240472094170,24047951700,0.0688705,748,0,1991,1,1,X,1,1,-75.1369990342493,38.2928801787757
240472094175,24047950600,0.2825758,1288,0,1983,1,1,X,0,1,-75.1590611203549,38.3959490639968
240472094180,24047950400,0.21809,1018,0,1950,1,1,AE,0,1,-75.1208833826839,38.3531581155355
240472094182,24047950700,0.2708219,1792,0,1988,1,0,X,1,1,-75.1733169017342,38.3923825765601
240472094185,24047951700,0.1546373,1477,0,2002,1,0,X,0,1,-75.1160714523481,38.3202834554058
240472094194,24047950800,0.2927456,1706,0,2015,1,0,X,0,1,-75.223625555787,38.3257808486061
240472094197,24047951700,0.1227043,1152,0,1988,1,0,X,0,1,-75.1209787133109,38.3223680607216
240472094198,24047950400,0.2304867,2155,0,2004,1,0,X,0,1,-75.1136043480661,38.3451578022619
240472094199,24047950800,0.6019972,2688,0,1996,1,1,X,0,1,-75.1985846093647,38.4105177451896
240472094204,24047950400,0.2070707,1388,0,1990,1,1,X,0,1,-75.119860060325,38.3523664785811
240472094207,24047951700,0.1189853,1080,0,1990,1,0,X,0,1,-75.1182123478988,38.3243689865389
240472094208,24047950400,0.2349174,3376,0,2006,0,0,X,0,1,-75.1467162997136,38.3451257565657
240472094209,24047951300,0.13191,1392,0,1920,1,0,X,0,1,-75.3907408031188,38.1720299323174
240472094211,24047951100,0.258517,1621,0,2001,1,0,X,0,1,-75.1483186585425,38.383793152739
240472094213,24047951700,0.1936639,1800,0,1993,1,0,X,0,1,-75.1176792529538,38.3216344923508
240472094214,24047951000,0.2708907,1456,0,1983,1,0,X,0,1,-75.2218106726167,38.318844456542
240472094219,24047950700,0.0459137,748,0,2007,1,1,X,0,1,-75.163205472195,38.4021499352276
240472094220,24047950400,0.2874197,2638,0,2006,1,1,X,0,1,-75.1461634024518,38.3471062401878
240472094222,24047950600,0.3092057,1680,0,1983,1,1,AE,0,1,-75.1458661515024,38.3991643586421
240472094225,24047951500,0.3545455,1470,0,1987,1,0,X,1,1,-75.5572374409558,38.0656604958162
240472094226,24047950600,0.4668274,1562,0,1976,1,0,X,0,1,-75.1633393337111,38.383896238033
240472094228,24047951100,0.3052571,1934,0,1997,1,1,X,0,1,-75.1364269724012,38.3775965576981
240472094229,24047951100,0.2101469,1443,0,1998,1,0,X,0,1,-75.1619873169019,38.3687537203556
240472094235,24047950600,0.2320707,1953,0,1973,1,1,AE,0,1,-75.1511672017132,38.3936830551553
240472094243,24047951300,0.0433884,2298,0,1900,0,1,X,0,0,-75.3937904224738,38.1778055277291
240472094244,24047951700,0.3156566,2417,0,2003,1,0,X,0,1,-75.1232247387383,38.3310111805868
240472094246,24047951500,0.1584022,1170,0,1953,1,0,X,1,1,-75.5519011593401,38.0666151737725
240472094248,24047950900,0.75,972,0,1965,1,0,X,0,1,-75.2103344163393,38.3021780550984
240472094250,24047951100,0.1902663,1344,0,1977,1,1,X,0,1,-75.1401681619429,38.3737212696499
240472094256,24047951100,0.258517,1386,0,1995,1,0,X,0,1,-75.1482144505275,38.3832640235465
240472094257,24047950400,0.1848714,2003,0,1997,1,1,X,0,1,-75.1145583093522,38.3476105785254
240472094259,24047950400,0.2295684,2878,0,2015,1,1,X,0,1,-75.1442823628008,38.3492180316797
240472094260,24047950400,1.9300046,1368,0,1940,1,0,X,0,0,-75.1370436974376,38.3391237253093
240472094262,24047950700,0.2238292,1284,0,1976,1,0,X,1,1,-75.1643754068261,38.3911566277734
240472094265,24047950600,0.1767677,1652,0,2001,1,1,X,0,1,-75.1538921824535,38.3939112562734
240472094267,24047950600,0.2227273,1254,0,1997,1,1,X,0,1,-75.1529918892379,38.3869865111629
240472094270,24047951700,0.7165519,2844,0,2004,1,1,AE,1,1,-75.1801559607671,38.2439775911288
240472094284,24047951700,0.5887511,1400,0,2002,1,1,AE,0,1,-75.1905557500733,38.2283845581916
240472094291,24047950600,0.2466713,2080,0,1983,1,1,X,0,1,-75.1559817788547,38.3890929217896
240472094293,24047950700,0.2238292,1758,0,1989,1,0,X,1,1,-75.1721283677085,38.3891979247553
240472094294,24047951200,1.4199954,1674,0,1964,1,0,X,0,1,-75.3000695289339,38.1578594654096
240472094295,24047950800,0.5619835,1088,0,2013,1,0,X,0,1,-75.3069646299354,38.4022611344474
240472094297,24047951700,0.2089073,1500,0,1968,1,1,AE,1,1,-75.1359129638464,38.2950064401624
240472094300,24047950600,0.5554178,1616,0,1983,1,1,AE,0,1,-75.1499475399181,38.3946198554781
240472094301,24047951700,0.4215565,2076,0,2014,0,1,AE,1,1,-75.1372772089749,38.2954287321939
240472094307,24047950900,0.9300046,3686,0,1950,1,0,X,0,0,-75.1900367707351,38.3440271039336
240472094308,24047951100,0.1800964,1447,0,1996,1,1,X,0,1,-75.146903686361,38.3688475267941
240472094309,24047950600,0.2605372,1423,0,1996,1,1,X,0,1,-75.1611579724574,38.3943445883707
240472094311,24047951700,0.188292,1456,0,1994,1,0,X,0,1,-75.1175930118081,38.3220627565562
240472094312,24047951500,0.1966942,1642,0,1920,1,0,X,1,1,-75.5643350605421,38.0721952547593
240472094313,24047951100,0.1800964,1568,0,1995,1,1,X,0,1,-75.1486733897522,38.3694677923142
240472094316,24047951700,0.187213,1956,0,1999,0,1,X,0,1,-75.1157055994418,38.319487330364
240472094317,24047950800,1.3600092,1064,0,1984,1,0,X,0,1,-75.3078630168809,38.3953036489375
240472094319,24047950600,0.1954316,1295,0,1975,1,1,X,0,1,-75.1582159752592,38.3863964043434
240472094325,24047951100,0.1761938,1140,0,1991,1,1,AE,0,1,-75.1556471276713,38.3813848372489
240472094327,24047951700,0.137741,1932,0,2005,1,1,X,0,1,-75.1131457928203,38.3235681022926
240472094332,24047950800,1.0399908,2391,0,1987,1,0,X,1,1,-75.2263733492237,38.3678656080192
240472094334,24047950400,0.2618916,3490,0,2001,1,1,X,0,1,-75.1087001491492,38.348070466428
240472094338,24047951700,0.1628788,1428,0,2001,1,0,X,0,1,-75.1175201303388,38.3205464336836
240472094339,24047950600,0.328719,2568,0,1992,1,0,X,1,1,-75.1679952971213,38.388176344888
240472094341,24047951100,0.2611341,2690,0,1992,1,1,X,0,1,-75.1311377735056,38.3807545518272
240472094343,24047951100,0.1287879,1788,0,2005,0,0,X,0,1,-75.1578477147281,38.3708066506242
240472094348,24047951500,0.5899908,5300,0,2007,0,0,X,0,0,-75.560077404123,38.0567425983907
240472094352,24047951100,0.2238292,1056,0,1983,1,0,X,0,1,-75.146927179108,38.3832097544624
240472094355,24047951100,0.1721763,1152,0,1978,1,0,X,0,1,-75.1605645847091,38.3706718360744
240472094361,24047950400,0.1721763,1920,0,2014,1,1,AE,0,1,-75.11506925911,38.3552942918363
240472094362,24047950600,0.3429293,1302,0,1977,1,1,AE,0,1,-75.153400383408,38.391798371942
240472094364,24047951400,0.6,2308,0,1960,1,0,X,0,1,-75.5086493538347,38.0925475860954
240472094365,24047950600,0.2272039,1512,0,1985,1,0,X,1,1,-75.1630596330113,38.3882265777647
240472094367,24047950400,0.1839991,2640,0,2005,1,1,X,0,1,-75.114658415533,38.3465749056122
240472094370,24047951400,1.2300046,1056,0,1974,1,0,X,0,1,-75.5123993762629,38.0114215041594
240472094373,24047951500,0.1289715,1768,0,1935,1,0,X,1,1,-75.5629708369626,38.0690409542037
240472094377,24047951500,0.4100092,989,0,1974,1,0,X,1,1,-75.5589273679381,38.0717087959628
240472094379,24047951700,0.1553719,3762,0,2007,0,0,X,1,1,-75.1351018034487,38.3005799029016
240472094381,24047950800,9.3399908,3488,0,2007,0,1,X,0,1,-75.1927817484458,38.4184436338275
240472094383,24047950600,0.2114325,1192,0,2002,1,1,X,0,1,-75.1491557317324,38.3955933239942
240472094387,24047951100,0.1554408,1956,0,2000,1,0,X,0,1,-75.140517938387,38.3834026216382
240472094389,24047950600,0.2106749,1728,0,1988,1,1,X,0,1,-75.1523631161754,38.3971134511558
240472094392,24047951100,0.077135,1803,0,2005,1,1,X,0,1,-75.1547105017113,38.3774427023696
240472094395,24047950700,0.0674702,420,0,1984,1,1,X,0,1,-75.1614807168528,38.4018557884785
240472094396,24047951500,0.9199954,2731,0,1988,1,0,X,1,1,-75.549001061659,38.0795244067745
240472094397,24047951100,0.1957989,1949,0,1999,1,1,X,0,1,-75.139950740025,38.3833674767213
240472094400,24047951100,0.1800735,2444,0,2003,1,1,X,0,1,-75.1526942222283,38.3778819722884
240472094403,24047951700,0.0688705,748,0,1993,1,1,X,1,1,-75.1381888456,38.2943074026575
240472094405,24047951300,0.3168503,1452,0,1920,0,0,X,0,1,-75.3855031205437,38.1657880411189
240472094409,24047950600,0.2238292,1056,0,1975,1,0,X,1,1,-75.1704983968013,38.3885207312802
240472094411,24047950800,2.5899908,1056,0,1999,1,1,X,0,1,-75.1600804609786,38.4223516453329
240472094412,24047951100,0.2806933,2184,0,1978,1,1,AE,0,1,-75.1463555361027,38.371624099364
240472094416,24047950600,0.2463728,1458,0,1983,1,1,AE,0,1,-75.1467080175215,38.396047635462
240472094417,24047950700,0.4193985,3096,0,1987,1,1,AE,0,1,-75.1681068721321,38.4064799998814
240472094418,24047951000,0.2544077,1062,0,1996,1,0,X,0,1,-75.2254010268822,38.3186833185898
240472094419,24047951000,0.1914141,1472,0,2004,1,0,X,0,1,-75.2271918575142,38.3176375983756
240472094420,24047951100,0.1721763,2025,0,2003,1,1,AE,0,1,-75.1475584872086,38.3793131264612
240472094427,24047950700,0.2238292,960,0,1977,1,0,X,1,1,-75.1765026193806,38.3921993673286
240472094430,24047951700,0.0688705,678,0,1991,1,1,X,1,1,-75.13598027464,38.2914635642604
240472094432,24047951100,0.22073,1790,0,2001,1,1,AE,0,1,-75.1376269918544,38.385351937746
240472094434,24047950800,1.0300046,924,0,1980,1,0,X,0,1,-75.3006325068196,38.3392373317626
240472094435,24047950600,0.2466713,1264,0,1973,1,1,X,0,1,-75.1553398181774,38.392048116067
240472094438,24047951100,0.3719008,2285,0,1997,1,1,AE,0,1,-75.1443468186355,38.3726459290731
240472094439,24047951100,0.2365243,2756,0,2002,1,0,X,0,1,-75.1532498673009,38.3655330241881
240472094448,24047951400,1.0481864,1152,0,1973,1,0,X,0,1,-75.4701049145253,38.0713750454187
240472094451,24047951100,0.269146,1344,0,1995,1,1,X,0,1,-75.1542469874172,38.3818119017769
240472094453,24047950700,0.2238292,1576,0,1985,1,0,X,1,1,-75.1642167389893,38.3916773118518
240472094459,24047951200,0.75,2358,0,1997,1,0,X,0,1,-75.4596657178158,38.2287028444753
240472094461,24047951200,1.3300046,960,0,1970,1,0,X,0,1,-75.3462843658325,38.1708249779265
240472094463,24047950400,0.2065886,2095,0,2004,1,1,X,0,1,-75.1151349755666,38.3463119990525
240472094464,24047951100,0.201584,2462,0,1992,1,1,X,0,1,-75.1312322324051,38.3798188365241
240472094470,24047951700,0.1262626,3189,0,2007,1,1,X,1,1,-75.1364734853252,38.3004640718828
240472094472,24047951700,0.1726125,1312,0,2002,1,1,X,0,1,-75.1130623442957,38.3241653862588
240472094480,24047951300,0.290404,1056,0,1972,1,1,X,0,1,-75.3836088634663,38.18499834673
240472094484,24047950600,0.2106749,1677,0,2003,1,1,X,0,1,-75.1392429544328,38.3926077646161
240472094485,24047951300,31.1300046,1712,0,1925,1,0,X,0,1,-75.407129228587,38.156360346926
240472094490,24047950700,0.2187328,2131,0,1999,1,0,X,1,1,-75.1649769800386,38.3980180055504
240472094492,24047951000,0.137741,1320,0,1990,1,0,X,0,1,-75.226582495126,38.3172715657197
240472094493,24047950800,0.9756657,1120,0,1985,1,1,X,0,1,-75.1664178414306,38.4220744361204
240472094494,24047951400,2.0199954,1344,0,1975,1,0,X,0,1,-75.4778786524099,38.1579071972888
240472094495,24047951300,0.6456612,2296,0,1950,1,0,X,0,1,-75.3925002340706,38.1723854223004
240472094501,24047950400,0.3061295,3340,0,2007,1,0,X,0,1,-75.1378559709801,38.3413271526151
